source,target,type,raw
TRG_BLOCK:RADICACION.POST-QUERY,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.PRE-UPDATE,PU:P_INSERTAR_CORREO,INTERNAL_PU_CALL,P_INSERTAR_CORREO
TRG_BLOCK:RADICACION.ON-POPULATE-DETAILS,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.ON-CHECK-DELETE-MASTER,EXT:CHAR,EXTERNAL_CALL,CHAR
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,PU:P_BUSCA_CORREO_AFILIADO,INTERNAL_PU_CALL,P_BUSCA_CORREO_AFILIADO
TRG_BLOCK:RADICACION.WHEN-CREATE-RECORD,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:RADICACION.WHEN-NEW-RECORD-INSTANCE,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.ON-ERROR,PU:CGTE$POP_ERROR_STACK,INTERNAL_PU_CALL,CGTE$POP_ERROR_STACK
TRG_BLOCK:RADICACION.ON-ERROR,PU:CGTE$STRIP_CONSTRAINT,INTERNAL_PU_CALL,CGTE$STRIP_CONSTRAINT
TRG_BLOCK:RADICACION.ON-ERROR,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.ON-ERROR,PU:MANEJO_MENSAJES_ERRORES,INTERNAL_PU_CALL,MANEJO_MENSAJES_ERRORES
TRG_BLOCK:RADICACION.ON-ERROR,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,PU:P_VALIDA_NUM_CTA_ELIMINADA,INTERNAL_PU_CALL,P_VALIDA_NUM_CTA_ELIMINADA
TRG_BLOCK:RADICACION.WHEN-VALIDATE-RECORD,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.FECHA_RECEPCION.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-LISTVAL,EXT:FIND_WINDOW,EXTERNAL_CALL,FIND_WINDOW
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.FECHA_RECEPCION.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.COMPLETIVO_DOC.WHEN-CHECKBOX-CHANGED,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:cur_valida,EXTERNAL_CALL,cur_valida
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-VALIDATE-ITEM,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:RADICACION.NO_SOLICITUD_ORIGINAL.WHEN-NEW-ITEM-INSTANCE,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_ITEM:RADICACION.CORREO_NOTIFICA.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.CORREO_NOTIFICA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.MEDIO_PAGO.WHEN-LIST-CHANGED,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:RADICACION.MEDIO_PAGO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.SUCURSAL_CHEQUE.WHEN-VALIDATE-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:RADICACION.BTN_LOV_SUCURSAL_CHEQUE.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.DESC_SUCURSAL_CHEQUE.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.ENTREGAR_CHEQUE.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_CUENTA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_PROPIETARIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_PROPIETARIO.WHEN-LIST-CHANGED,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:RADICACION.NOMBRE_PROPIETARIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.TIPO_DOCUMENTO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:RADICACION.NUMERO_DOCUMENTO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.SEXO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NACIONALIDAD.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.BANCO.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:RADICACION.BANCO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.BTN_LOV_BANCO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NOMBRE_BANCO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.CORREO_PROPIETARIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.CORREO_PROPIETARIO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.VIA_ENTRADA.WHEN-LIST-CHANGED,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:RADICACION.VIA_ENTRADA.KEY-NEXT-ITEM,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:RADICACION.VIA_ENTRADA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_VIA_ENTRADA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_VIA_ENTRADA.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:RADICACION.NUMERO_VIA_ENTRADA.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_CUENTA.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:RADICACION.NUMERO_CUENTA.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:RADICACION.NUMERO_CUENTA.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:SOLICITUD_PAGO_DETALLE.WHEN-NEW-BLOCK-INSTANCE,PU:P_HABILITA_BLOCK_EXGRATIA,INTERNAL_PU_CALL,P_HABILITA_BLOCK_EXGRATIA
TRG_ITEM:SOLICITUD_PAGO_DETALLE.MONTO.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:SOLICITUD_PAGO_DETALLE.MONTO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:SOLICITUD_PAGO_DETALLE.CANTIDAD.WHEN-VALIDATE-ITEM,EXT:f_valida_regular_expression,EXTERNAL_CALL,f_valida_regular_expression
TRG_ITEM:SOLICITUD_PAGO_DETALLE.CANTIDAD.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_BLOCK:SOLICITUD_SERVICIO.PRE-INSERT,EXT:Enfoco,EXTERNAL_CALL,Enfoco
TRG_BLOCK:SOLICITUD_SERVICIO.PRE-INSERT,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_BLOCK:SOLICITUD_SERVICIO.PRE-INSERT,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:SOLICITUD_SERVICIO.PRE-INSERT,PU:P_INSERTAR_CORREO,INTERNAL_PU_CALL,P_INSERTAR_CORREO
TRG_BLOCK:SOLICITUD_SERVICIO.ON-POPULATE-DETAILS,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:SOLICITUD_SERVICIO.ON-CHECK-DELETE-MASTER,EXT:CHAR,EXTERNAL_CALL,CHAR
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:cur_DATOS_proveedor,EXTERNAL_CALL,cur_DATOS_proveedor
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:C_TIP_ASE,EXTERNAL_CALL,C_TIP_ASE
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:DBAPER.FDP_FECVER,EXTERNAL_CALL,DBAPER.FDP_FECVER
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:DBAPER.F_FDP_FEC_VER,EXTERNAL_CALL,DBAPER.F_FDP_FEC_VER
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:EXISTS,EXTERNAL_CALL,EXISTS
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:F_BUSCAR_CLIENTE_CORREO,EXTERNAL_CALL,F_BUSCAR_CLIENTE_CORREO
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:F_BUSCA_NOMBRE_GERENTE,EXTERNAL_CALL,F_BUSCA_NOMBRE_GERENTE
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:F_BUSCA_NOMBRE_INTERMED,EXTERNAL_CALL,F_BUSCA_NOMBRE_INTERMED
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:IN,EXTERNAL_CALL,IN
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:in,EXTERNAL_CALL,in
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:PKG_INNOVA.P_VALIDA_DISPONIBLE_GMM,EXTERNAL_CALL,PKG_INNOVA.P_VALIDA_DISPONIBLE_GMM
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:PKG_INNOVA.P_VALIDA_DISPONIBLE_SERVICIO,EXTERNAL_CALL,PKG_INNOVA.P_VALIDA_DISPONIBLE_SERVICIO
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:REPLACE,EXTERNAL_CALL,REPLACE
TRG_BLOCK:SOLICITUD_SERVICIO.POST-QUERY,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_BLOCK:SOLICITUD_SERVICIO.PRE-UPDATE,PU:P_INSERTAR_CORREO,INTERNAL_PU_CALL,P_INSERTAR_CORREO
TRG_BLOCK:SOLICITUD_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,EXT:F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,F_OBTEN_PARAMETRO_SEUS
TRG_BLOCK:SOLICITUD_SERVICIO.WHEN-NEW-BLOCK-INSTANCE,EXT:NUMBER,EXTERNAL_CALL,NUMBER
TRG_ITEM:SOLICITUD_SERVICIO.FECHA_SERVICIO.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.FECHA_SERVICIO.WHEN-VALIDATE-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.BTN_FEC_SERVICIO.WHEN-BUTTON-PRESSED,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.BTN_FEC_SERVICIO.WHEN-BUTTON-PRESSED,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_PLAN.KEY-LISTVAL,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_PLAN.WHEN-VALIDATE-ITEM,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_PLAN.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_PLAN.WHEN-VALIDATE-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.BTN_LOV_PLAN.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:C_VALIDA,EXTERNAL_CALL,C_VALIDA
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:F_BUSCAR_CLIENTE_CORREO,EXTERNAL_CALL,F_BUSCAR_CLIENTE_CORREO
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:F_BUSCA_CHK_FALLECIDO,EXTERNAL_CALL,F_BUSCA_CHK_FALLECIDO
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:LPAD,EXTERNAL_CALL,LPAD
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,PU:P_LLENA_CARNET_AFI,INTERNAL_PU_CALL,P_LLENA_CARNET_AFI
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.WHEN-VALIDATE-ITEM,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:SOLICITUD_SERVICIO.CODIGO_AFILIADO.KEY-LISTVAL,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.BTN_AFILIADO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:SOLICITUD_SERVICIO.CORREO_NOTIFICA.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:C_TIP_ASE,EXTERNAL_CALL,C_TIP_ASE
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:DBAPER.FDP_FECVER,EXTERNAL_CALL,DBAPER.FDP_FECVER
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:DBAPER.F_FDP_FEC_VER,EXTERNAL_CALL,DBAPER.F_FDP_FEC_VER
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:DBAPER.F_PACIENTE_RENAL,EXTERNAL_CALL,DBAPER.F_PACIENTE_RENAL
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:IN,EXTERNAL_CALL,IN
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,PU:MSG_ALERT,INTERNAL_PU_CALL,MSG_ALERT
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:PKG_INNOVA.P_VALIDA_DISPONIBLE_GMM,EXTERNAL_CALL,PKG_INNOVA.P_VALIDA_DISPONIBLE_GMM
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:Set_Alert_Property,EXTERNAL_CALL,Set_Alert_Property
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-LIST-CHANGED,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-VALIDATE-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.TIPO_SERVICIO.WHEN-NEW-ITEM-INSTANCE,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,p_imprime_mensaje
TRG_ITEM:SOLICITUD_SERVICIO.MEDICO_CODIGO.KEY-NEXT-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.MEDICO_CODIGO.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.MEDICO_CODIGO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.WHEN-BUTTON-PRESSED,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.WHEN-BUTTON-PRESSED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.WHEN-BUTTON-PRESSED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.KEY-NEXT-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.LOV_MEDICO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:PKG_INNOVA.P_VALIDA_DISPONIBLE_SERVICIO,EXTERNAL_CALL,PKG_INNOVA.P_VALIDA_DISPONIBLE_SERVICIO
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.WHEN-VALIDATE-ITEM,EXT:VARCHAR2,EXTERNAL_CALL,VARCHAR2
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.KEY-NEXT-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.SUB_GRUPO_SERVICIO.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.BTN_SUB_GRUP_SER.WHEN-BUTTON-PRESSED,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.BTN_SUB_GRUP_SER.WHEN-BUTTON-PRESSED,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.BTN_SUB_GRUP_SER.KEY-NEXT-ITEM,EXT:DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,DBAPER.PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
TRG_ITEM:SOLICITUD_SERVICIO.BTN_SUB_GRUP_SER.KEY-NEXT-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.BTN_SUB_GRUP_SER.KEY-NEXT-ITEM,PU:P_IMPRIME_MENSAJE,INTERNAL_PU_CALL,P_IMPRIME_MENSAJE
TRG_ITEM:SOLICITUD_SERVICIO.ESPECIALIDAD.KEY-NEXT-ITEM,EXT:FOREBRA,EXTERNAL_CALL,FOREBRA
TRG_ITEM:SOLICITUD_SERVICIO.ESPECIALIDAD.KEY-NEXT-ITEM,EXT:PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS,EXTERNAL_CALL,PKG_GENERAL.F_OBTEN_PARAMETRO_SEUS
